	gene	myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	human.homolog	ciona.name
1197	KY21:KY21.Chr3.1234	0.709	0.323223369280372	0.418	0.507868166588215	0.983	0.968	5	UBE2C	
1198	KY21:KY21.Chr3.1234	0.74	0.433974088216881	0.48	0.678740393343257	0.986	0.968	10	UBE2C	
1199	KY21:KY21.Chr3.1234	0.834	0.769365503541211	0.668	1.19109053342262	0.997	0.968	11	UBE2C	
1200	KY21:KY21.Chr3.1234	0.927	1.22531303839102	0.854	1.87284506062903	0.99	0.969	17	UBE2C	
1201	KY21:KY21.Chr3.1234	0.83	0.689113172987493	0.66	1.06729773846761	0.997	0.969	18	UBE2C	
1202	KY21:KY21.Chr3.1234	0.71	0.350030759849945	0.42	0.54852365499543	0.988	0.969	20	UBE2C	
1203	KY21:KY21.Chr3.1240	0.736	0.979178977025904	0.472	2.46290814786318	0.661	0.288	10	CDCP2	
1204	KY21:KY21.Chr3.1241	0.826	1.05387396883647	0.652	4.33102089099795	0.696	0.074	12	MYLK3	
1205	KY21:KY21.Chr3.1247	0.704	0.376322775486696	0.408	0.707574863805415	0.953	0.842	18	CTNNA1	
1206	KY21:KY21.Chr3.1254	0.837	1.12058600834775	0.674	2.64385260874473	0.855	0.433	12	SPTBN1	
1207	KY21:KY21.Chr3.1254	0.725	0.325155035947634	0.45	0.919719109445165	0.838	0.434	13	SPTBN1	
1208	KY21:KY21.Chr3.1262	0.766	0.827529087831758	0.532	2.39558479638416	0.669	0.164	8	PLSCR1	
1209	KY21:KY21.Chr3.1262	0.759	0.499752501272788	0.518	1.56579766475705	0.703	0.17	13	PLSCR1	
1210	KY21:KY21.Chr3.1263	0.736	0.419960153967697	0.472	1.10123557357139	0.791	0.295	16	PLSCR1	
1211	KY21:KY21.Chr3.1269	0.737	0.726859583648202	0.474	2.5406422427446	0.646	0.257	5	ACLY	
1212	KY21:KY21.Chr3.1269	0.727	0.729685783986709	0.454	2.30061940836564	0.651	0.283	19	ACLY	
1213	KY21:KY21.Chr3.1271	0.707	1.037548452296	0.414	1.79979726015569	0.608	0.225	1	VIM	
1214	KY21:KY21.Chr3.1271	0.735	1.30503177706933	0.47	2.23470227180177	0.646	0.23	3	VIM	
1215	KY21:KY21.Chr3.1271	0.72	1.34187386638206	0.44	2.2740582569166	0.629	0.242	6	VIM	
1216	KY21:KY21.Chr3.1281	0.806	0.503182503756477	0.612	0.740291846122868	1	0.999	12	CYCS	
1217	KY21:KY21.Chr3.1287	0.898	1.36984702404668	0.796	7.56607274997497	0.802	0.011	11	BHLHA15	Bhlha15
1218	KY21:KY21.Chr3.129	0.857	0.912930211404665	0.714	1.37955283775052	1	0.959	19	ATP5MF	
1219	KY21:KY21.Chr3.13	0.827	1.57957134022004	0.654	7.23916509382264	0.665	0.023	12	MYH7	Myh.i
1220	KY21:KY21.Chr3.1321	0.772	0.745297978095419	0.544	1.81226441125538	0.785	0.336	1	AQP5	
1221	KY21:KY21.Chr3.1321	0.713	0.606498270005203	0.426	1.48301291601946	0.705	0.354	3	AQP5	
1222	KY21:KY21.Chr3.1345	0.856	1.08131413204444	0.712	2.88370814195462	0.822	0.174	11	CERS5	Cers-r.e
1223	KY21:KY21.Chr3.1345	0.872	1.14188631320681	0.744	2.98571844777996	0.847	0.177	14	CERS5	Cers-r.e
1224	KY21:KY21.Chr3.1345	0.771	0.940367645457186	0.542	2.55011925817956	0.685	0.183	15	CERS5	Cers-r.e
1225	KY21:KY21.Chr3.1345	0.828	1.57011186355015	0.656	3.70736903991233	0.751	0.191	17	CERS5	Cers-r.e
1226	KY21:KY21.Chr3.1346	0.829	1.00496875878364	0.658	2.92142733082043	0.744	0.095	11	CERS5	Cers-r.f
1227	KY21:KY21.Chr3.1346	0.872	1.15454364045663	0.744	3.22880455118337	0.819	0.096	14	CERS5	Cers-r.f
1228	KY21:KY21.Chr3.1346	0.75	1.11843305565969	0.5	3.14311179247633	0.592	0.105	15	CERS5	Cers-r.f
1229	KY21:KY21.Chr3.1346	0.832	1.59848589330081	0.664	3.98068958511774	0.728	0.111	17	CERS5	Cers-r.f
1230	KY21:KY21.Chr3.1348	0.719	0.510378508457267	0.438	2.68270524614606	0.509	0.076	14	CERS2	Cers-r.g
1231	KY21:KY21.Chr3.1356	0.867	1.30010835568577	0.734	5.88249536042926	0.751	0.034	12	SNAI2	Snai
1232	KY21:KY21.Chr3.1358	0.756	0.495179167830206	0.512	2.06632105017784	0.649	0.131	13	SULT1C2	
1233	KY21:KY21.Chr3.1359	0.701	1.02841971903016	0.402	2.71686869208333	0.542	0.192	5	DANCR	
1234	KY21:KY21.Chr3.1359	0.715	0.554463445955935	0.43	1.56449646686805	0.621	0.195	8	DANCR	
1235	KY21:KY21.Chr3.1359	0.81	0.783998868542934	0.62	2.06261842317596	0.801	0.195	13	DANCR	
1236	KY21:KY21.Chr3.1359	0.75	0.655554480820691	0.5	1.77252467409314	0.68	0.202	14	DANCR	
1237	KY21:KY21.Chr3.1361	0.745	0.592037102077266	0.49	1.88903960266416	0.727	0.321	8	SULT1A1	
1238	KY21:KY21.Chr3.1361	0.789	0.582258555490235	0.578	1.83688890478098	0.812	0.323	13	SULT1A1	
1239	KY21:KY21.Chr3.1370	0.717	0.636715677944064	0.434	1.36496240895675	0.772	0.541	19	C22orf39	
1240	KY21:KY21.Chr3.1372	0.772	0.65899613695718	0.544	1.27579703138262	0.907	0.69	19	PYM1	
1241	KY21:KY21.Chr3.1383	0.712	0.320135529795235	0.424	0.600366761645325	0.983	0.849	13	HSPA9	
1242	KY21:KY21.Chr3.1407	0.882	1.46517871202095	0.764	3.26311030146954	0.9	0.464	5	PELI1	
1243	KY21:KY21.Chr3.1409	0.718	0.358571231196072	0.436	0.531201310115674	1	0.997	8	HSP90AA1	
1244	KY21:KY21.Chr3.1409	0.763	0.617449738200668	0.526	0.912352592012821	1	0.997	10	HSP90AA1	
1245	KY21:KY21.Chr3.1409	0.75	0.404138729773166	0.5	0.598313737899617	1	0.997	13	HSP90AA1	
1246	KY21:KY21.Chr3.1409	0.707	0.358048253060419	0.414	0.530317181476394	0.999	0.997	15	HSP90AA1	
1247	KY21:KY21.Chr3.1412	0.835	0.954077720548327	0.67	2.06385630861172	0.894	0.573	12	PHLDB2	
1248	KY21:KY21.Chr3.1431	0.717	0.318334446656177	0.434	1.22678649243691	0.736	0.312	13	RRN3	
1249	KY21:KY21.Chr3.1458	0.877	1.86187050660559	0.754	4.79795157294613	0.791	0.056	11	JMJD7	
1250	KY21:KY21.Chr3.1458	0.742	0.650130270241943	0.484	1.9372097307525	0.564	0.068	14	JMJD7	
1251	KY21:KY21.Chr3.1458	0.81	1.48205717913997	0.62	3.58937716848658	0.687	0.076	17	JMJD7	
1252	KY21:KY21.Chr3.1465	0.734	0.392794357539689	0.468	0.879348299199127	0.949	0.634	13	NSUN5	
1253	KY21:KY21.Chr3.1471	0.883	1.65398490279121	0.766	5.57637697188976	0.798	0.098	5	HSPG2	
1254	KY21:KY21.Chr3.1474	0.748	1.1363807951045	0.496	5.60415568820526	0.523	0.042	5	TGFB2	Tgfb1/2/3
1255	KY21:KY21.Chr3.1477	0.724	0.44798698589956	0.448	1.07853989599133	0.853	0.517	2	CCDC146	
1256	KY21:KY21.Chr3.1477	0.727	0.354827815114327	0.454	0.854924177655359	0.933	0.536	16	CCDC146	
1257	KY21:KY21.Chr3.1480	0.818	1.32346355227549	0.636	5.55086361199586	0.666	0.058	5	FBN2 / FBN1	
1258	KY21:KY21.Chr3.1485	0.716	0.388476294781168	0.432	0.709801256414363	0.929	0.874	5	UBE2R2	
1259	KY21:KY21.Chr3.1486	0.705	0.335063315986941	0.41	0.878560253145062	0.872	0.512	13	NAF1	
1260	KY21:KY21.Chr3.1497	0.736	0.773334171094907	0.472	2.31328023723898	0.698	0.359	19	NSRP1	
1261	KY21:KY21.Chr3.1499	0.821	0.935794602613863	0.642	1.89605696993974	0.875	0.531	19	ATP5F1B	
1262	KY21:KY21.Chr3.1506	0.756	0.878697888978635	0.512	5.97115826021028	0.534	0.041	19	NOTCH1	
1263	KY21:KY21.Chr3.1509	0.965	2.56431189760609	0.93	5.73605324162085	0.955	0.164	12	THBS3	
1264	KY21:KY21.Chr3.1509	0.945	2.19695402520148	0.89	4.22111094222584	0.945	0.191	20	THBS3	
1265	KY21:KY21.Chr3.1514	0.864	1.57647757896129	0.728	3.27230966542575	0.863	0.357	11	ATAD5	
1266	KY21:KY21.Chr3.1514	0.836	1.1691817104938	0.672	2.4916163258164	0.838	0.361	14	ATAD5	
1267	KY21:KY21.Chr3.1514	0.736	0.751966230900725	0.472	1.70015957380914	0.722	0.365	15	ATAD5	
1268	KY21:KY21.Chr3.1514	0.802	1.21540276992387	0.604	2.52627511925837	0.777	0.37	17	ATAD5	
1269	KY21:KY21.Chr3.1519	0.713	1.04763319281114	0.426	1.90433066042356	0.776	0.592	10	HTR7	
1270	KY21:KY21.Chr3.1519	0.747	0.603031116877831	0.494	1.1289687449113	0.89	0.596	18	HTR7	
1271	KY21:KY21.Chr3.1558	0.714	0.62206659872666	0.428	2.31346202019439	0.576	0.171	2	SPATA31D1	
1272	KY21:KY21.Chr3.1558	0.719	0.285329321674297	0.438	1.1558637104175	0.662	0.194	16	SPATA31D1	
1273	KY21:KY21.Chr3.1576	0.78	0.831232611291147	0.56	2.25508712869176	0.784	0.412	5	FERMT2	
1274	KY21:KY21.Chr3.158	0.745	1.08307213098581	0.49	5.19567568472566	0.52	0.039	5	CD163	
1275	KY21:KY21.Chr3.1608	0.742	0.407659826231995	0.484	0.846488084618287	0.975	0.72	16	GALNT2	
1276	KY21:KY21.Chr3.1610	0.747	0.576130135327214	0.494	1.28468473704592	0.872	0.652	11	EIF4G3	
1277	KY21:KY21.Chr3.1627	0.768	0.708493114617895	0.536	1.23204085832862	0.966	0.608	1	FSCN1	
1278	KY21:KY21.Chr3.1627	0.734	0.466549718712406	0.468	0.820062354863248	0.978	0.613	2	FSCN1	
1279	KY21:KY21.Chr3.1627	0.793	0.811666086999319	0.586	1.39906500209956	0.946	0.618	3	FSCN1	
1280	KY21:KY21.Chr3.1627	0.789	0.633714928940194	0.578	1.09123410685584	0.996	0.636	16	FSCN1	
1281	KY21:KY21.Chr3.1633	0.807	0.873108164085418	0.614	2.53173690222423	0.784	0.335	5	APBA1	
1282	KY21:KY21.Chr3.1633	0.726	0.622528233206792	0.452	1.83538158486555	0.693	0.355	12	APBA1	
1283	KY21:KY21.Chr3.1643	0.77	1.05291937950454	0.54	4.18109813218182	0.615	0.14	11	P4HA1	
1284	KY21:KY21.Chr3.1644	0.732	0.713378946419978	0.464	3.54956300642099	0.546	0.134	11	ZFYVE16	
1285	KY21:KY21.Chr3.1645	0.753	0.76324052478301	0.506	2.8931450101049	0.638	0.214	11	NATD1	
1286	KY21:KY21.Chr3.1649	0.734	0.316630952653859	0.468	1.11867286712312	0.803	0.295	16	SOCS2	SOCS1/2/3/CIS
1287	KY21:KY21.Chr3.1663	0.719	0.310326619481732	0.438	0.926554201666058	0.884	0.469	16	MYH11	
1288	KY21:KY21.Chr3.1673	0.802	0.755673205934926	0.604	1.43748056693012	0.875	0.719	19	BRI3	
1289	KY21:KY21.Chr3.1691	0.703	0.562404439922505	0.406	1.07436595313846	0.878	0.786	11	SEC63	
1290	KY21:KY21.Chr3.1692	0.744	0.667816199421743	0.488	1.77228369552537	0.77	0.488	11	ZKSCAN8	Ci-ZF278
1291	KY21:KY21.Chr3.1696	0.761	0.735202954968275	0.522	2.80212858862807	0.636	0.162	18	KIF1C	
1292	KY21:KY21.Chr3.1706	0.715	0.477498131651218	0.43	1.18538083160164	0.776	0.384	2	TEKT3	
1293	KY21:KY21.Chr3.1706	0.778	0.480897379403972	0.556	1.16196733651748	0.937	0.404	16	TEKT3	
1294	KY21:KY21.Chr3.187	0.717	0.512931074532733	0.434	2.4666849510238	0.544	0.122	8	ZFHX3	Zfhx3
1295	KY21:KY21.Chr3.187	0.807	0.731343566041621	0.614	3.09305599333999	0.708	0.122	13	ZFHX3	Zfhx3
1296	KY21:KY21.Chr3.193	0.708	0.318935126192237	0.416	0.794976419923122	0.89	0.52	16	CERS2	Cers-r.b
1297	KY21:KY21.Chr3.203	0.761	0.492862784852352	0.522	1.12902113497977	0.875	0.458	8	RORA	Ror
1298	KY21:KY21.Chr3.203	0.842	1.16746151561536	0.684	2.41086586248331	0.886	0.464	12	RORA	Ror
1299	KY21:KY21.Chr3.203	0.803	0.557358931460283	0.606	1.25366797820581	0.945	0.462	13	RORA	Ror
1300	KY21:KY21.Chr3.203	0.741	0.841261780452459	0.482	1.76887539033075	0.761	0.479	20	RORA	Ror
1301	KY21:KY21.Chr3.206	0.719	0.733268738818544	0.438	2.5981941083403	0.603	0.251	11	CSAD	
1302	KY21:KY21.Chr3.21	0.807	0.78656517092077	0.614	1.5867482078476	0.923	0.668	8	SLC7A5	
1303	KY21:KY21.Chr3.21	0.89	0.99400336400532	0.78	1.94697443755888	0.979	0.67	13	SLC7A5	
1304	KY21:KY21.Chr3.210	0.732	0.416326150275324	0.464	1.54582810372177	0.722	0.306	13	PRPSAP2	
1305	KY21:KY21.Chr3.213	0.722	0.360006798218777	0.444	0.687355560304731	0.978	0.828	13	CYB5A	
1306	KY21:KY21.Chr3.216	0.753	0.778351034107845	0.506	1.77632305578718	0.812	0.569	20	PLEKHG4B	
1307	KY21:KY21.Chr3.22	0.741	0.734834582176743	0.482	3.49614167819757	0.54	0.063	8	CACNA1S	
1308	KY21:KY21.Chr3.22	0.841	0.832202106258275	0.682	3.6541695063525	0.741	0.062	13	CACNA1S	
1309	KY21:KY21.Chr3.225	0.719	0.358461281356038	0.438	0.772469120447544	0.963	0.711	13	TP73	Tp53/73.b
1310	KY21:KY21.Chr3.227	0.725	0.405769875798466	0.45	0.655513225555631	0.984	0.939	11	SLC22A11 / COX7C	
1311	KY21:KY21.Chr3.227	0.712	0.346460106919011	0.424	0.561207829289274	0.99	0.939	14	SLC22A11 / COX7C	
1312	KY21:KY21.Chr3.227	0.884	0.961163613445069	0.768	1.51273858358648	0.993	0.94	19	SLC22A11 / COX7C	
1313	KY21:KY21.Chr3.230	0.729	0.402210303543586	0.458	0.852566996058766	0.948	0.649	13	RRS1	
1314	KY21:KY21.Chr3.230	0.737	0.674332638928373	0.474	1.35366123081915	0.826	0.659	19	RRS1	
1315	KY21:KY21.Chr3.236	0.73	0.641950307462164	0.46	0.99339341009863	0.98	0.954	3	PMM2	
1316	KY21:KY21.Chr3.252	0.779	0.796781545867262	0.558	1.9121098522846	0.786	0.528	19	WRN	
1317	KY21:KY21.Chr3.257	0.732	0.611514733412792	0.464	0.946592478028124	0.991	0.878	1	LEO1	
1318	KY21:KY21.Chr3.257	0.733	0.6207498996159	0.466	0.959590644524879	0.975	0.883	3	LEO1	
1319	KY21:KY21.Chr3.270	0.733	0.381111174503116	0.466	3.31229576098478	0.517	0.05	13	CLTRN	
1320	KY21:KY21.Chr3.272	0.704	0.441499610546956	0.408	2.19313327298205	0.559	0.181	8	ALDH5A1	
1321	KY21:KY21.Chr3.272	0.786	0.504559107599582	0.572	2.35962855783958	0.717	0.18	13	ALDH5A1	
1322	KY21:KY21.Chr3.279	0.786	0.905682911080168	0.572	2.534721551949	0.754	0.369	19	TEX2	
1323	KY21:KY21.Chr3.282	0.721	0.641451056460663	0.442	1.75148552936193	0.708	0.463	19	CZIB	
1324	KY21:KY21.Chr3.296	0.719	0.48387704831737	0.438	2.77001279565084	0.514	0.077	8	CLCA2	
1325	KY21:KY21.Chr3.296	0.767	0.48090325553412	0.534	2.67139213212312	0.619	0.08	13	CLCA2	
1326	KY21:KY21.Chr3.313	0.863	1.28050046317294	0.726	5.04421896630363	0.756	0.065	12	SHQ1	
1327	KY21:KY21.Chr3.340	0.769	0.837364087734278	0.538	3.00815706830027	0.655	0.232	12	FBXO46	
1328	KY21:KY21.Chr3.340	0.737	0.755851645600394	0.474	2.6163767836786	0.616	0.246	19	FBXO46	
1329	KY21:KY21.Chr3.341	0.738	0.647779709180009	0.476	1.34975961158095	0.826	0.628	19	PDIA3	
1330	KY21:KY21.Chr3.356	0.713	0.444943206637665	0.426	0.895837245018378	0.882	0.719	11	FOXN3	Foxn2/3
1331	KY21:KY21.Chr3.356	0.724	0.44963966122775	0.448	0.903611160289816	0.908	0.719	14	FOXN3	Foxn2/3
1332	KY21:KY21.Chr3.357	0.782	0.912306771209404	0.564	3.7639277572211	0.631	0.101	8	SZT2	
1333	KY21:KY21.Chr3.357	0.74	0.567852744452641	0.48	2.53499446709497	0.584	0.111	13	SZT2	
1334	KY21:KY21.Chr3.358	0.726	0.423231979836103	0.452	0.641452672308821	0.997	0.991	3	RRBP1 / KTN1	
1335	KY21:KY21.Chr3.358	0.801	0.801737006199927	0.602	1.20778275852464	0.998	0.991	5	RRBP1 / KTN1	
1336	KY21:KY21.Chr3.358	0.748	0.368259986387014	0.496	0.557965863519995	1	0.991	16	RRBP1 / KTN1	
1337	KY21:KY21.Chr3.372	0.736	0.60203469694929	0.472	1.12388353299646	0.907	0.798	19	CHTF18	
1338	KY21:KY21.Chr3.385	0.72	0.547440290187876	0.44	1.12822019905929	0.851	0.716	19	TRAPPC4	
1339	KY21:KY21.Chr3.395	0.708	0.687859467016136	0.416	1.49750296084135	0.762	0.601	12	C19orf47	
1340	KY21:KY21.Chr3.40	0.896	1.65245715045808	0.792	3.24781478123869	0.929	0.494	5	SLC18B1	
1341	KY21:KY21.Chr3.401	0.841	0.727675218964353	0.682	1.11404153030766	0.999	0.982	11	TMED10	
1342	KY21:KY21.Chr3.401	0.778	0.619407620973794	0.556	0.949493982412006	0.991	0.983	17	TMED10	
1343	KY21:KY21.Chr3.425	0.813	0.973282200786015	0.626	2.36904746946613	0.846	0.431	8	SLC18B1	
1344	KY21:KY21.Chr3.425	0.865	0.940186164901449	0.73	2.26315821121749	0.93	0.434	13	SLC18B1	
1345	KY21:KY21.Chr3.444	0.752	0.558037052142462	0.504	1.45474510944081	0.785	0.289	16	FN1	
1346	KY21:KY21.Chr3.449	0.701	0.549441721319706	0.402	2.39665321948107	0.55	0.214	11	SLC46A1	
1347	KY21:KY21.Chr3.451	0.725	0.657955032479284	0.45	1.53319839954606	0.728	0.313	2	MZB1	
1348	KY21:KY21.Chr3.451	0.739	0.485642918869602	0.478	1.13414619684814	0.807	0.338	16	MZB1	
1349	KY21:KY21.Chr3.47	0.735	0.687127137715833	0.47	1.46936343663504	0.823	0.611	11	MRTO4	
1350	KY21:KY21.Chr3.47	0.749	0.505645863279874	0.498	1.11525308909529	0.914	0.608	13	MRTO4	
1351	KY21:KY21.Chr3.47	0.722	0.602550019038753	0.444	1.30351596494784	0.836	0.612	14	MRTO4	
1352	KY21:KY21.Chr3.47	0.717	0.535658836914207	0.434	1.17262217042183	0.841	0.612	15	MRTO4	
1353	KY21:KY21.Chr3.47	0.742	0.825013941026198	0.484	1.70657394754717	0.791	0.617	17	MRTO4	
1354	KY21:KY21.Chr3.476	0.701	0.318962551385999	0.402	0.921352821271726	0.833	0.454	13	SUPT16H	
1355	KY21:KY21.Chr3.48	0.78	0.752529914728895	0.56	3.90687618403187	0.608	0.057	11	CLIC5 / MYO1A	
1356	KY21:KY21.Chr3.49	0.832	0.906352486389531	0.664	2.9368111193254	0.762	0.121	11	TGM2	
1357	KY21:KY21.Chr3.49	0.832	0.860532795289831	0.664	2.79184273206896	0.77	0.125	14	TGM2	
1358	KY21:KY21.Chr3.49	0.802	0.808580324353543	0.604	2.66051677542174	0.715	0.127	15	TGM2	
1359	KY21:KY21.Chr3.49	0.833	1.09418143567297	0.666	3.2082467837769	0.755	0.137	17	TGM2	
1360	KY21:KY21.Chr3.496	0.72	0.603612677092229	0.44	1.51018424951242	0.73	0.56	19	PPM1E	
1361	KY21:KY21.Chr3.527	0.742	0.633697640839473	0.484	1.13757991546823	0.929	0.729	19	MRPL43	
1362	KY21:KY21.Chr3.538	0.776	1.15320192720918	0.552	2.91949189834515	0.705	0.24	5	IGSF9 / IGSF9B	
1363	KY21:KY21.Chr3.538	0.725	0.555139973186886	0.45	1.51278242048652	0.687	0.251	8	IGSF9 / IGSF9B	
1364	KY21:KY21.Chr3.538	0.824	0.762976855399123	0.648	1.95543219443929	0.856	0.251	13	IGSF9 / IGSF9B	
1365	KY21:KY21.Chr3.562	0.756	0.692662373997403	0.512	4.75861572531393	0.533	0.025	11	EFHB	
1366	KY21:KY21.Chr3.565	0.731	0.856233889352227	0.462	3.25348444510715	0.564	0.144	5	SLC38A4	
1367	KY21:KY21.Chr3.587	0.729	0.556581280269373	0.458	1.21126570843645	0.822	0.379	1	PLEC	
1368	KY21:KY21.Chr3.587	0.748	0.524841266726543	0.496	1.14030842544775	0.87	0.382	2	PLEC	
1369	KY21:KY21.Chr3.587	0.743	0.659896173429135	0.486	1.407696116969	0.811	0.39	3	PLEC	
1370	KY21:KY21.Chr3.587	0.763	0.4421987053085	0.526	0.955537987081283	0.972	0.411	16	PLEC	
1371	KY21:KY21.Chr3.68	0.731	0.34368923540975	0.462	0.804387592588814	0.95	0.593	16	SLC12A4	
1372	KY21:KY21.Chr3.70	0.719	0.855908182823778	0.438	1.99120390989989	0.751	0.554	5	PYCR1	
1373	KY21:KY21.Chr3.732	0.701	0.576514429610411	0.402	1.44928105505791	0.643	0.269	1	CDHR5	
1374	KY21:KY21.Chr3.732	0.718	0.677442174411807	0.436	1.65673090599133	0.661	0.275	3	CDHR5	
1375	KY21:KY21.Chr3.732	0.753	0.341560069480729	0.506	0.875643936649306	0.836	0.293	16	CDHR5	
1376	KY21:KY21.Chr3.738	0.914	1.60727716905828	0.828	4.12478924958987	0.883	0.103	11	NEURL2	
1377	KY21:KY21.Chr3.738	0.712	1.07731377783919	0.424	2.91516007003801	0.519	0.118	12	NEURL2	
1378	KY21:KY21.Chr3.738	0.73	0.540116341891232	0.46	1.66458062555275	0.592	0.118	14	NEURL2	
1379	KY21:KY21.Chr3.738	0.712	0.637295080654801	0.424	1.899241447346	0.545	0.12	15	NEURL2	
1380	KY21:KY21.Chr3.740	0.714	0.398983972802026	0.428	0.952201073725034	0.845	0.414	2	SLIT1	
1381	KY21:KY21.Chr3.740	0.716	0.565732623299854	0.432	1.30997100322283	0.767	0.424	3	SLIT1	
1382	KY21:KY21.Chr3.740	0.74	0.366384256479195	0.48	0.864766646713574	0.929	0.439	16	SLIT1	
1383	KY21:KY21.Chr3.762	0.834	1.34954676652242	0.668	3.51198115071368	0.809	0.322	5	TLN2	
1384	KY21:KY21.Chr3.766	0.731	0.494426153994635	0.462	0.87142073925088	0.935	0.865	11	EIF2S2	
1385	KY21:KY21.Chr3.766	0.702	0.315504314465037	0.404	0.565254976988213	0.983	0.863	13	EIF2S2	
1386	KY21:KY21.Chr3.784	0.791	0.673807984673611	0.582	1.13865083615318	0.964	0.883	19	CNEP1R1	
1387	KY21:KY21.Chr3.793	0.714	0.48700058234938	0.428	0.774974838143025	0.987	0.795	1	BTNL9	
1388	KY21:KY21.Chr3.793	0.725	0.525065432377053	0.45	0.833751892780192	0.991	0.799	2	BTNL9	
1389	KY21:KY21.Chr3.793	0.757	0.783625606751782	0.514	1.23106928825027	0.965	0.808	7	BTNL9	
1390	KY21:KY21.Chr3.793	0.706	0.508390239268221	0.412	0.804526178221277	0.999	0.811	16	BTNL9	
1391	KY21:KY21.Chr3.794	0.801	1.36417420818966	0.602	2.96581177541823	0.683	0.099	8	RBP3	
1392	KY21:KY21.Chr3.794	0.971	2.50733628755322	0.942	5.33006136800137	0.972	0.096	13	RBP3	
1393	KY21:KY21.Chr3.801	0.744	0.49731006744689	0.488	0.840867678704939	0.994	0.784	2	SLC4A7	
1394	KY21:KY21.Chr3.801	0.832	0.680677117505199	0.664	1.13090361530518	1	0.797	16	SLC4A7	
1395	KY21:KY21.Chr3.805	0.748	0.702588849345164	0.496	1.68813160800432	0.772	0.556	19	GCSH	
1396	KY21:KY21.Chr3.821	0.727	0.779381020336976	0.454	2.26772178262549	0.671	0.374	20	LENG8	
1397	KY21:KY21.Chr3.834	0.782	0.648634658679254	0.564	1.97065229143669	0.791	0.343	8	HNF4G	Hnf4
1398	KY21:KY21.Chr3.834	0.866	0.848674220012366	0.732	2.40641040369384	0.912	0.345	13	HNF4G	Hnf4
1399	KY21:KY21.Chr3.839	0.712	0.712498465732666	0.424	1.75034439668549	0.619	0.208	2	KY21:KY21.Chr3.839	
1400	KY21:KY21.Chr3.839	0.739	0.525060136752388	0.478	1.28880995408078	0.728	0.231	16	KY21:KY21.Chr3.839	
1401	KY21:KY21.Chr3.867	0.711	0.368282539072309	0.422	0.674143447876296	0.978	0.788	13	PNO1	
1402	KY21:KY21.Chr3.894	0.719	0.372568469679775	0.438	0.927134668016007	0.887	0.564	13	AHCY	
1403	KY21:KY21.Chr3.90	0.763	0.872703809047086	0.526	1.82781867899425	0.862	0.653	12	DNAJC4	
1404	KY21:KY21.Chr3.905	0.76	0.731595017360386	0.52	1.7170007283344	0.762	0.518	19	SLC25A27	
1405	KY21:KY21.Chr3.907	0.889	1.45014400615556	0.778	2.80230596667425	0.928	0.385	11	UBE2QL1 / SERPINB2	
1406	KY21:KY21.Chr3.907	0.877	1.13500126905208	0.754	2.23550788216728	0.938	0.388	14	UBE2QL1 / SERPINB2	
1407	KY21:KY21.Chr3.907	0.861	1.12919839705987	0.722	2.22425556190801	0.922	0.389	15	UBE2QL1 / SERPINB2	
1408	KY21:KY21.Chr3.907	0.92	1.6778368037873	0.84	3.11083182647034	0.936	0.398	17	UBE2QL1 / SERPINB2	
1409	KY21:KY21.Chr3.917	0.704	0.576545263211776	0.408	1.67883579645703	0.697	0.41	11	BSCL2	
1410	KY21:KY21.Chr3.918	0.825	1.38027752726158	0.65	3.34048141341169	0.769	0.333	19	TENT4B	
1411	KY21:KY21.Chr3.92	0.791	0.988479304556171	0.582	2.60734199843428	0.764	0.351	12	DNAJC4	
1412	KY21:KY21.Chr3.922	0.702	0.532318256205144	0.404	1.48486798413909	0.702	0.449	12	DUS2	
1413	KY21:KY21.Chr3.994	0.705	0.586393352357081	0.41	2.12902895188047	0.609	0.293	19	PITHD1	
1414	KY21:KY21.Chr3.997	0.759	0.99492659780514	0.518	2.11372016266827	0.83	0.602	12	SPAG1	
1415	KY21:KY21.Chr4.1002	0.746	0.446077767080583	0.492	1.56724431393081	0.716	0.21	16	ETFDH	
1416	KY21:KY21.Chr4.1005	0.801	0.838780683643385	0.602	2.17051792389177	0.804	0.426	19	MLX	Tcf4
1417	KY21:KY21.Chr4.1009	0.805	1.17597079306965	0.61	4.06478617916278	0.69	0.187	19	DOC2B	
1418	KY21:KY21.Chr4.1012	0.84	0.766618479554	0.68	1.62686170385003	0.854	0.31	4	TNNT2	Tnnt
1419	KY21:KY21.Chr4.1012	0.737	0.311205206911114	0.474	0.698109610584045	0.766	0.341	11	TNNT2	Tnnt
1420	KY21:KY21.Chr4.1012	0.952	2.34145004292796	0.904	4.47920810713981	0.962	0.333	12	TNNT2	Tnnt
1421	KY21:KY21.Chr4.1012	0.911	1.4900714535427	0.822	2.78289651217049	0.949	0.354	20	TNNT2	Tnnt
1422	KY21:KY21.Chr4.1016	0.759	0.564086204556296	0.518	2.13995570825285	0.66	0.151	13	SALL2	Ci-ZF150
1423	KY21:KY21.Chr4.1033	0.716	1.41793131960547	0.432	5.05471796398969	0.502	0.114	12	BCAT1	
1424	KY21:KY21.Chr4.1056	0.779	0.963488166973921	0.558	2.57504333686494	0.749	0.385	20	DMD	
1425	KY21:KY21.Chr4.1061	0.77	0.573568356095958	0.54	1.15684331009504	0.963	0.673	13	SUV39H2	
