	gene	myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	human.homolog	ciona.name
2147	KY21:KY21.Chr3.1673	0.737	0.96019707855164	0.474	1.84538347778766	0.856	0.655	30	BRI3	
2148	KY21:KY21.Chr3.1675	0.722	0.628232496350892	0.444	1.63998816734566	0.587	0.153	24	TMSB4X	
2149	KY21:KY21.Chr3.1675	0.858	2.22180927236177	0.716	4.64316354057856	0.788	0.151	28	TMSB4X	
2150	KY21:KY21.Chr3.1675	0.761	0.646495882348154	0.522	1.67253789289608	0.662	0.155	32	TMSB4X	
2151	KY21:KY21.Chr3.1680	0.74	0.446015042240689	0.48	2.87274097269431	0.554	0.075	23	TECTA	
2152	KY21:KY21.Chr3.1683	0.709	0.627809401939987	0.418	1.49128289631348	0.67	0.277	6	ERC2	
2153	KY21:KY21.Chr3.1683	0.706	0.524856921109267	0.412	1.27343606397969	0.673	0.278	9	ERC2	
2154	KY21:KY21.Chr3.1683	0.755	0.771411312970584	0.51	1.76594466024294	0.739	0.28	18	ERC2	
2155	KY21:KY21.Chr3.1683	0.878	1.0218891564489	0.756	2.22634320674502	0.942	0.28	23	ERC2	
2156	KY21:KY21.Chr3.1683	0.743	0.680631286593472	0.486	1.57901419159013	0.729	0.285	26	ERC2	
2157	KY21:KY21.Chr3.1696	0.81	1.05540052930743	0.62	2.7330204806707	0.777	0.273	8	KIF1C	
2158	KY21:KY21.Chr3.1696	0.824	0.846916102218767	0.648	2.23650737991939	0.828	0.281	21	KIF1C	
2159	KY21:KY21.Chr3.1696	0.78	0.858713833740181	0.56	2.23765896273841	0.737	0.288	34	KIF1C	
2160	KY21:KY21.Chr3.1706	0.776	0.722994336550396	0.552	1.60523018076997	0.882	0.469	12	TEKT3	
2161	KY21:KY21.Chr3.1706	0.769	0.803350999342717	0.538	1.75620310497132	0.804	0.473	16	TEKT3	
2162	KY21:KY21.Chr3.1706	0.725	0.534535986770674	0.45	1.22709295023598	0.811	0.474	18	TEKT3	
2163	KY21:KY21.Chr3.1706	0.737	0.425232060797334	0.474	0.999619462508576	0.893	0.475	23	TEKT3	
2164	KY21:KY21.Chr3.178	0.769	0.984827534191351	0.538	5.91272096530665	0.552	0.022	28	CKB	
2165	KY21:KY21.Chr3.193	0.75	0.545523889217484	0.5	1.49574900830546	0.811	0.393	6	CERS2	Cers-r.b
2166	KY21:KY21.Chr3.193	0.721	0.454234372860797	0.442	1.2787207482209	0.767	0.396	9	CERS2	Cers-r.b
2167	KY21:KY21.Chr3.193	0.723	0.462120428071502	0.446	1.29075420047045	0.767	0.4	18	CERS2	Cers-r.b
2168	KY21:KY21.Chr3.193	0.844	0.664086264741519	0.688	1.73418768712135	0.955	0.4	23	CERS2	Cers-r.b
2169	KY21:KY21.Chr3.194	0.714	0.462843672033324	0.428	1.30217336834665	0.779	0.416	6	CERS2	Cers-r.c
2170	KY21:KY21.Chr3.194	0.706	0.453740573730257	0.412	1.27804080756135	0.742	0.419	9	CERS2	Cers-r.c
2171	KY21:KY21.Chr3.194	0.707	0.450700190065389	0.414	1.26432139558554	0.733	0.422	18	CERS2	Cers-r.c
2172	KY21:KY21.Chr3.194	0.858	0.683891917679544	0.716	1.77675572251193	0.973	0.42	23	CERS2	Cers-r.c
2173	KY21:KY21.Chr3.200	0.753	0.776438653655717	0.506	3.96657951721035	0.556	0.071	21	GSN	
2174	KY21:KY21.Chr3.203	0.712	0.784422905530036	0.424	1.60304392743302	0.74	0.491	25	RORA	Ror
2175	KY21:KY21.Chr3.21	0.742	0.599753699894279	0.484	1.28191076808464	0.853	0.655	21	SLC7A5	
2176	KY21:KY21.Chr3.211	0.797	0.91473129406013	0.594	2.86758321701489	0.688	0.116	9	EYS	
2177	KY21:KY21.Chr3.211	0.781	0.99010479906853	0.562	2.98316544926797	0.661	0.123	18	EYS	
2178	KY21:KY21.Chr3.211	0.821	0.67474471914311	0.642	2.21605324834629	0.786	0.125	23	EYS	
2179	KY21:KY21.Chr3.215	0.702	0.34521530355545	0.404	1.68576311710475	0.594	0.206	19	ACYP2	
2180	KY21:KY21.Chr3.216	0.739	0.73960350444642	0.478	1.630181573304	0.817	0.59	25	PLEKHG4B	
2181	KY21:KY21.Chr3.227	0.727	0.534140192067352	0.454	0.853340002227512	0.958	0.951	4	SLC22A11 / COX7C	
2182	KY21:KY21.Chr3.227	0.79	0.792761751854721	0.58	1.25312512590166	0.974	0.951	11	SLC22A11 / COX7C	
2183	KY21:KY21.Chr3.227	0.782	0.774804252247782	0.564	1.22403962896745	0.968	0.951	19	SLC22A11 / COX7C	
2184	KY21:KY21.Chr3.230	0.709	0.412914931846865	0.418	0.923220167325477	0.831	0.602	4	RRS1	
2185	KY21:KY21.Chr3.236	0.795	0.783690428176685	0.59	1.22820851057732	0.994	0.946	6	PMM2	
2186	KY21:KY21.Chr3.236	0.856	0.993652629098321	0.712	1.54776661608483	0.996	0.946	9	PMM2	
2187	KY21:KY21.Chr3.236	0.772	0.695074383463265	0.544	1.09175099092721	1	0.946	12	PMM2	
2188	KY21:KY21.Chr3.236	0.724	0.406040907710369	0.448	0.644607617466977	0.973	0.947	16	PMM2	
2189	KY21:KY21.Chr3.236	0.805	0.658459289966309	0.61	1.03491516372236	0.997	0.946	18	PMM2	
2190	KY21:KY21.Chr3.236	0.921	1.00022777431806	0.842	1.5541484822815	1	0.947	23	PMM2	
2191	KY21:KY21.Chr3.245	0.706	0.413707743387711	0.412	0.81847293590513	0.916	0.772	31	MPRIP	
2192	KY21:KY21.Chr3.256	0.731	0.853032478858079	0.462	2.24157992380094	0.575	0.114	20	TNXB	
2193	KY21:KY21.Chr3.256	0.861	1.84414123587346	0.722	4.1438402089382	0.785	0.112	24	TNXB	
2194	KY21:KY21.Chr3.256	0.703	0.895877247968381	0.406	2.30302379078858	0.513	0.12	31	TNXB	
2195	KY21:KY21.Chr3.257	0.781	0.677726921259667	0.562	1.05604090690938	0.998	0.913	9	LEO1	
2196	KY21:KY21.Chr3.257	0.761	0.669146137505353	0.522	1.04249702332621	0.979	0.914	16	LEO1	
2197	KY21:KY21.Chr3.257	0.841	0.846309147503167	0.682	1.31137172024237	1	0.913	18	LEO1	
2198	KY21:KY21.Chr3.257	0.775	0.560222920910236	0.55	0.875330633548349	1	0.914	23	LEO1	
2199	KY21:KY21.Chr3.257	0.818	0.860931159634208	0.636	1.33246791495689	0.995	0.914	26	LEO1	
2200	KY21:KY21.Chr3.257	0.71	0.418749186127874	0.42	0.657917364338332	0.983	0.915	34	LEO1	
2201	KY21:KY21.Chr3.258	0.725	0.998014585827324	0.45	3.3696410731315	0.532	0.117	31	KRT82	
2202	KY21:KY21.Chr3.259	0.773	1.29255178663277	0.546	3.02023049025455	0.701	0.264	31	HUWE1	
2203	KY21:KY21.Chr3.260	0.735	1.32236964963659	0.47	2.12664030510178	0.94	0.835	27	ZNFX1	
2204	KY21:KY21.Chr3.260	0.795	1.24879276009974	0.59	2.01083498210059	0.955	0.836	31	ZNFX1	
2205	KY21:KY21.Chr3.278	0.711	0.449261193479767	0.422	0.808993688048089	0.951	0.855	28	MAP1LC3B	
2206	KY21:KY21.Chr3.278	0.709	0.59722542241228	0.418	1.05893286994194	0.854	0.857	33	MAP1LC3B	
2207	KY21:KY21.Chr3.278	0.825	0.74486264391987	0.65	1.30260106218281	0.963	0.856	35	MAP1LC3B	
2208	KY21:KY21.Chr3.30	0.721	0.641816026449681	0.442	2.07482213818746	0.596	0.161	6	KLF18	
2209	KY21:KY21.Chr3.30	0.717	0.568738635558846	0.434	1.86118351845005	0.596	0.167	18	KLF18	
2210	KY21:KY21.Chr3.30	0.86	0.820545024123554	0.72	2.43385267204961	0.871	0.166	23	KLF18	
2211	KY21:KY21.Chr3.341	0.717	0.419879032855204	0.434	1.09562905289301	0.866	0.474	23	PDIA3	
2212	KY21:KY21.Chr3.356	0.724	0.547580816931195	0.448	1.18077778728721	0.851	0.598	31	FOXN3	Foxn2/3
2213	KY21:KY21.Chr3.358	0.793	0.543345628422736	0.586	0.832298801992759	1	0.986	6	RRBP1 / KTN1	
2214	KY21:KY21.Chr3.358	0.814	0.536064389746984	0.628	0.821178000805266	1	0.986	9	RRBP1 / KTN1	
2215	KY21:KY21.Chr3.358	0.738	0.346013217602499	0.476	0.532706236013932	0.998	0.986	12	RRBP1 / KTN1	
2216	KY21:KY21.Chr3.358	0.787	0.515483390635334	0.574	0.789882090540903	0.992	0.986	16	RRBP1 / KTN1	
2217	KY21:KY21.Chr3.358	0.823	0.593386874310323	0.646	0.907351943101055	1	0.986	18	RRBP1 / KTN1	
2218	KY21:KY21.Chr3.358	0.913	0.791228819935603	0.826	1.20394111689556	1	0.986	23	RRBP1 / KTN1	
2219	KY21:KY21.Chr3.369	0.851	2.0626997083469	0.702	9.1589135338357	0.704	0.009	28	SLC6A1	
2220	KY21:KY21.Chr3.392	0.828	1.04483573291956	0.656	2.79103952568766	0.792	0.267	3	CDC42EP2	
2221	KY21:KY21.Chr3.401	0.747	0.342461437323396	0.494	0.538596246070582	1	0.975	9	TMED10	
2222	KY21:KY21.Chr3.401	0.756	0.321403571585956	0.512	0.505816925844999	1	0.975	23	TMED10	
2223	KY21:KY21.Chr3.410	0.71	0.751884558068811	0.42	2.3407588057668	0.598	0.251	8	DNAL1	
2224	KY21:KY21.Chr3.444	0.763	0.764392080996228	0.526	2.19654636776319	0.711	0.222	6	FN1	
2225	KY21:KY21.Chr3.444	0.73	0.575633096736915	0.46	1.74549300067581	0.668	0.224	7	FN1	
2226	KY21:KY21.Chr3.444	0.724	0.617042648194776	0.448	1.82572491140058	0.643	0.231	18	FN1	
2227	KY21:KY21.Chr3.444	0.894	1.05034156776421	0.788	2.73723429073382	0.924	0.229	23	FN1	
2228	KY21:KY21.Chr3.451	0.748	0.694972932160446	0.496	1.9373353135702	0.705	0.247	6	MZB1	
2229	KY21:KY21.Chr3.451	0.712	0.503419447146946	0.424	1.47280433717878	0.655	0.255	18	MZB1	
2230	KY21:KY21.Chr3.451	0.898	1.01840708003804	0.796	2.56598583724952	0.946	0.252	23	MZB1	
2231	KY21:KY21.Chr3.475	0.756	0.592419050719133	0.512	1.07088208074003	0.973	0.789	6	P4HB	
2232	KY21:KY21.Chr3.475	0.751	0.595703418842767	0.502	1.07578220995815	0.966	0.79	9	P4HB	
2233	KY21:KY21.Chr3.475	0.742	0.569105127729194	0.484	1.02848485268411	0.941	0.793	18	P4HB	
2234	KY21:KY21.Chr3.475	0.859	0.735452280639571	0.718	1.30651847784303	0.996	0.793	23	P4HB	
2235	KY21:KY21.Chr3.483	0.73	0.856317538508929	0.46	2.71202198300266	0.555	0.126	27	CNGB1	
2236	KY21:KY21.Chr3.483	0.897	2.18489513025364	0.794	5.62078913155441	0.828	0.122	28	CNGB1	
2237	KY21:KY21.Chr3.516	0.846	1.3664569591419	0.692	6.04091074861046	0.711	0.043	21	FAM71C	
2238	KY21:KY21.Chr3.519	0.839	1.20362062438481	0.678	3.90507014294474	0.75	0.196	35	ATG9A	
2239	KY21:KY21.Chr3.52	0.707	0.416863459509945	0.414	0.791198411176349	0.924	0.84	34	MDP1	
2240	KY21:KY21.Chr3.521	0.724	0.554731390203629	0.448	0.994413538547446	0.928	0.85	24	SHISAL1	
2241	KY21:KY21.Chr3.521	0.714	0.477954166752664	0.428	0.863421558452516	0.924	0.851	33	SHISAL1	
2242	KY21:KY21.Chr3.522	0.738	0.507321900154945	0.476	1.32254936332539	0.805	0.434	7	SEPTIN9	
2243	KY21:KY21.Chr3.522	0.779	0.817829889191629	0.558	1.95073810775065	0.807	0.442	26	SEPTIN9	
2244	KY21:KY21.Chr3.527	0.737	0.523454884406387	0.474	0.973678450815794	0.903	0.678	4	MRPL43	
2245	KY21:KY21.Chr3.527	0.767	0.66565626414196	0.534	1.21746840582513	0.899	0.681	11	MRPL43	
2246	KY21:KY21.Chr3.527	0.758	0.59378393503781	0.516	1.0913011158985	0.935	0.683	19	MRPL43	
2247	KY21:KY21.Chr3.538	0.759	0.652906393722671	0.518	2.89500029304358	0.611	0.122	1	IGSF9 / IGSF9B	
2248	KY21:KY21.Chr3.546	0.749	1.03956794455142	0.498	2.726743936928	0.554	0.054	23	ATP8B1	
2249	KY21:KY21.Chr3.551	0.731	0.321824846183667	0.462	1.38726371992998	0.719	0.26	23	RASGRP3	
2250	KY21:KY21.Chr3.555	0.702	0.441449067301837	0.404	1.52213099787389	0.6	0.184	7	PLEC	
2251	KY21:KY21.Chr3.555	0.72	0.650783963868885	0.44	2.06467875968928	0.596	0.185	9	PLEC	
2252	KY21:KY21.Chr3.555	0.724	0.620365261437123	0.448	1.96697440513626	0.612	0.189	18	PLEC	
2253	KY21:KY21.Chr3.555	0.874	0.80833886358327	0.748	2.38203108846214	0.915	0.187	23	PLEC	
2254	KY21:KY21.Chr3.568	0.706	0.377643010719851	0.412	0.608549455563218	0.996	0.96	6	DDOST	
2255	KY21:KY21.Chr3.568	0.77	0.482660784494495	0.54	0.773852515584677	0.996	0.961	9	DDOST	
2256	KY21:KY21.Chr3.568	0.774	0.513593115324281	0.548	0.821811346701221	0.991	0.961	18	DDOST	
2257	KY21:KY21.Chr3.568	0.869	0.629795317380152	0.738	1.00212550202824	1	0.961	23	DDOST	
2258	KY21:KY21.Chr3.587	0.797	0.68177848369649	0.594	1.60073465359008	0.854	0.279	1	PLEC	
2259	KY21:KY21.Chr3.587	0.774	0.648195096577896	0.548	1.50142440116152	0.84	0.301	6	PLEC	
2260	KY21:KY21.Chr3.587	0.817	0.716974906125185	0.634	1.63783898186303	0.904	0.299	7	PLEC	
2261	KY21:KY21.Chr3.587	0.778	1.04536125979885	0.556	2.25591888375195	0.759	0.309	16	PLEC	
2262	KY21:KY21.Chr3.587	0.781	0.903921063173325	0.562	1.98422113940278	0.789	0.31	18	PLEC	
2263	KY21:KY21.Chr3.587	0.863	0.865841954658915	0.726	1.9013507859011	0.969	0.31	23	PLEC	
2264	KY21:KY21.Chr3.587	0.764	0.676775887425694	0.528	1.54028621128328	0.794	0.314	26	PLEC	
2265	KY21:KY21.Chr3.59	0.751	1.17374396622915	0.502	6.28152929031573	0.519	0.032	35	DPP9	
2266	KY21:KY21.Chr3.600	0.868	0.930506566979245	0.736	1.58800487222202	0.981	0.81	35	SLC12A2	
2267	KY21:KY21.Chr3.63	0.73	0.341103969269228	0.46	1.48351524580212	0.701	0.238	23	KCNAB2	
2268	KY21:KY21.Chr3.656	0.747	0.930927652143155	0.494	2.12959343691408	0.761	0.471	18	ITGA8	
2269	KY21:KY21.Chr3.656	0.739	0.654687779299449	0.478	1.57484379484201	0.835	0.472	23	ITGA8	
2270	KY21:KY21.Chr3.68	0.761	0.430960867750503	0.522	1.04417035364573	0.946	0.548	23	SLC12A4	
2271	KY21:KY21.Chr3.68	0.707	1.00048128443472	0.414	2.14969724728697	0.754	0.553	29	SLC12A4	
2272	KY21:KY21.Chr3.706	0.719	0.491843119223661	0.438	0.944313267877194	0.895	0.766	30	BROX	
2273	KY21:KY21.Chr3.707	0.709	0.288992218146648	0.418	1.62303364294248	0.567	0.149	23	PIDD1	
2274	KY21:KY21.Chr3.707	0.796	1.15700053633	0.592	4.08103383407542	0.66	0.149	28	PIDD1	
2275	KY21:KY21.Chr3.71	0.715	0.449839115796037	0.43	0.924131298847958	0.845	0.686	4	DNAJC5	
2276	KY21:KY21.Chr3.71	0.716	0.574517205871486	0.432	1.15482041224173	0.794	0.69	11	DNAJC5	
2277	KY21:KY21.Chr3.71	0.737	0.489596656064402	0.474	0.994247804333045	0.874	0.689	19	DNAJC5	
2278	KY21:KY21.Chr3.73	0.72	0.387636069162303	0.44	0.65661654467565	0.938	0.906	4	CFL2	
2279	KY21:KY21.Chr3.732	0.798	0.852898573747326	0.596	1.87025999970901	0.805	0.276	9	CDHR5	
2280	KY21:KY21.Chr3.732	0.72	0.597094960456882	0.44	1.36273422932531	0.699	0.285	18	CDHR5	
2281	KY21:KY21.Chr3.732	0.777	0.450219920675059	0.554	1.06012722883936	0.839	0.285	23	CDHR5	
2282	KY21:KY21.Chr3.732	0.906	2.08273877022215	0.812	3.99393692497993	0.904	0.285	26	CDHR5	
2283	KY21:KY21.Chr3.733	0.764	0.403816326811452	0.528	2.27774177911972	0.656	0.123	23	CLDN10 / KRTAP12-4	
2284	KY21:KY21.Chr3.734	0.707	0.268272903305052	0.414	1.12803196344565	0.683	0.249	23	PLA2G1B	
2285	KY21:KY21.Chr3.737	0.813	0.552601698017445	0.626	2.52088645462647	0.732	0.092	23	MDGA1	
2286	KY21:KY21.Chr3.740	0.71	0.451754698434134	0.42	1.10530189771475	0.791	0.403	6	SLIT1	
2287	KY21:KY21.Chr3.740	0.709	0.44828759224354	0.418	1.09252031442887	0.78	0.408	18	SLIT1	
2288	KY21:KY21.Chr3.740	0.714	0.58487713563863	0.428	1.37379478397397	0.741	0.412	21	SLIT1	
2289	KY21:KY21.Chr3.740	0.837	0.672693082703658	0.674	1.5486997145033	0.978	0.408	23	SLIT1	
2290	KY21:KY21.Chr3.740	0.709	0.426487272549466	0.418	1.04314607704019	0.78	0.412	26	SLIT1	
2291	KY21:KY21.Chr3.741	0.705	0.269317229000515	0.41	1.38427119132877	0.616	0.197	23	B4GAT1	
2292	KY21:KY21.Chr3.745	0.714	0.719182059135325	0.428	1.319361318603	0.868	0.788	3	CFAP20	
2293	KY21:KY21.Chr3.745	0.702	0.501358359429838	0.404	0.936548069815471	0.917	0.787	8	CFAP20	
2294	KY21:KY21.Chr3.745	0.747	0.564659486417835	0.494	1.04310770928701	0.924	0.791	34	CFAP20	
2295	KY21:KY21.Chr3.748	0.796	0.887661883113586	0.592	2.17874728547116	0.812	0.391	9	TOX3	Tox
2296	KY21:KY21.Chr3.748	0.715	0.617255179596931	0.43	1.59638556898626	0.727	0.398	18	TOX3	Tox
2297	KY21:KY21.Chr3.748	0.758	0.547274796605776	0.516	1.43716924591549	0.821	0.399	23	TOX3	Tox
2298	KY21:KY21.Chr3.767	0.711	0.509495619118296	0.422	1.73709213100065	0.621	0.242	9	SLC31A1	
2299	KY21:KY21.Chr3.767	0.716	0.551168805319133	0.432	1.82893891032943	0.627	0.246	18	SLC31A1	
2300	KY21:KY21.Chr3.767	0.834	0.679419646439407	0.668	2.12605524852638	0.866	0.245	23	SLC31A1	
2301	KY21:KY21.Chr3.771	0.726	0.594675734428301	0.452	1.13700470767464	0.919	0.773	18	UBE2S	
2302	KY21:KY21.Chr3.771	0.811	0.613671216943287	0.622	1.16840174344043	0.987	0.773	23	UBE2S	
2303	KY21:KY21.Chr3.793	0.748	0.570102283680586	0.496	0.910094381697939	0.954	0.89	4	BTNL9	
2304	KY21:KY21.Chr3.793	0.711	0.564444410402188	0.422	0.900239406233761	0.974	0.89	14	BTNL9	
2305	KY21:KY21.Chr3.793	0.751	0.546039716170293	0.502	0.871104927610095	0.968	0.891	19	BTNL9	
2306	KY21:KY21.Chr3.80	0.716	0.564921183675152	0.432	1.23854420414016	0.797	0.643	32	ZC4H2	
2307	KY21:KY21.Chr3.801	0.769	0.549001792756788	0.538	0.936226224069749	0.972	0.794	1	SLC4A7	
2308	KY21:KY21.Chr3.801	0.714	0.423120786796441	0.428	0.72498285932008	0.984	0.799	6	SLC4A7	
2309	KY21:KY21.Chr3.801	0.826	0.667999773631894	0.652	1.12561198648146	0.994	0.799	7	SLC4A7	
2310	KY21:KY21.Chr3.801	0.752	0.495216038555047	0.504	0.843780712228653	0.993	0.8	9	SLC4A7	
2311	KY21:KY21.Chr3.801	0.757	0.511490674181513	0.514	0.870268244533261	0.983	0.801	12	SLC4A7	
2312	KY21:KY21.Chr3.801	0.745	0.52901804056419	0.49	0.898656073217683	0.96	0.802	16	SLC4A7	
2313	KY21:KY21.Chr3.801	0.772	0.528657418373554	0.544	0.897677918272549	0.984	0.802	18	SLC4A7	
2314	KY21:KY21.Chr3.801	0.794	0.537834702405363	0.588	0.911980661920666	1	0.803	23	SLC4A7	
2315	KY21:KY21.Chr3.821	0.764	0.875533883982835	0.528	2.47686119522725	0.717	0.355	25	LENG8	
2316	KY21:KY21.Chr3.823	0.77	0.491133743524409	0.54	0.79817433527218	0.963	0.951	35	KY21:KY21.Chr3.823	
2317	KY21:KY21.Chr3.827	0.708	0.366500048926757	0.416	0.614855943678117	0.981	0.938	35	SELENOT	
2318	KY21:KY21.Chr3.833	0.865	2.65200478261542	0.73	7.71416077751147	0.749	0.065	28	GUCY1B1	
2319	KY21:KY21.Chr3.839	0.797	1.13121582497252	0.594	3.4883464082494	0.684	0.111	6	KY21:KY21.Chr3.839	
2320	KY21:KY21.Chr3.839	0.709	0.635875755009985	0.418	2.22169848204948	0.531	0.119	7	KY21:KY21.Chr3.839	
2321	KY21:KY21.Chr3.839	0.852	0.940799639507762	0.704	2.87558839030673	0.808	0.122	23	KY21:KY21.Chr3.839	
2322	KY21:KY21.Chr3.844	0.849	1.02589402648326	0.698	2.26993354901965	0.89	0.503	31	PMFBP1	
2323	KY21:KY21.Chr3.874	0.766	0.832724776588061	0.532	3.2687776058998	0.62	0.145	1	EFNA1	Efna.a
2324	KY21:KY21.Chr3.875	0.79	0.964055862795806	0.58	2.81674798446877	0.695	0.187	34	EFNA5	Efna.b
2325	KY21:KY21.Chr3.881	0.707	0.511010045619884	0.414	1.80114050597374	0.546	0.15	1	EFNA5	Efna.d
2326	KY21:KY21.Chr3.881	0.875	1.59619370304631	0.75	3.93025431286069	0.822	0.173	34	EFNA5	Efna.d
2327	KY21:KY21.Chr3.896	0.719	0.649024664477889	0.438	1.31608045268236	0.867	0.714	30	ATP6V0D1	
2328	KY21:KY21.Chr3.897	0.779	0.833477951426672	0.558	5.25777382986377	0.58	0.035	5	APOD	
2329	KY21:KY21.Chr3.9	0.75	1.26750748431788	0.5	5.38873836989914	0.523	0.035	26	SIPA1	
2330	KY21:KY21.Chr3.907	0.795	0.973177058199971	0.59	2.16141489673113	0.791	0.423	17	UBE2QL1 / SERPINB2	
2331	KY21:KY21.Chr3.907	0.848	0.961912061203798	0.696	2.11838417637687	0.887	0.425	28	UBE2QL1 / SERPINB2	
2332	KY21:KY21.Chr3.907	0.876	1.40134346471585	0.752	2.87349314460873	0.889	0.429	35	UBE2QL1 / SERPINB2	
2333	KY21:KY21.Chr3.92	0.702	0.427560856655779	0.404	1.43395771200416	0.666	0.321	4	DNAJC4	
2334	KY21:KY21.Chr3.926	0.758	0.501281802023949	0.516	1.40505613370049	0.875	0.414	23	CYBA	
2335	KY21:KY21.Chr3.940	0.737	0.388107919308984	0.474	0.898623177068787	0.946	0.633	23	ZFPL1	
2336	KY21:KY21.Chr3.968	0.727	0.483612427452345	0.454	0.933141094407973	0.933	0.77	9	RALA	
2337	KY21:KY21.Chr3.968	0.721	0.417598963932671	0.442	0.811048811687188	0.987	0.772	23	RALA	
2338	KY21:KY21.Chr3.997	0.9	1.51504734376021	0.8	2.92584545520022	0.961	0.612	28	SPAG1	
2339	KY21:KY21.Chr4.1002	0.708	0.488492236582058	0.416	2.03989553146355	0.55	0.141	7	ETFDH	
2340	KY21:KY21.Chr4.1002	0.839	0.61418307047268	0.678	2.33939017260778	0.835	0.144	23	ETFDH	
2341	KY21:KY21.Chr4.1005	0.711	0.430397949075746	0.422	1.3239363416785	0.703	0.38	4	MLX	Tcf4
2342	KY21:KY21.Chr4.1010	0.735	0.419023608651037	0.47	0.859183368857233	0.969	0.732	23	COPE	
2343	KY21:KY21.Chr4.1012	0.705	0.341523855326427	0.41	0.737824469581401	0.814	0.423	2	TNNT2	Tnnt
2344	KY21:KY21.Chr4.1012	0.781	0.666496514603634	0.562	1.36764704419994	0.865	0.421	3	TNNT2	Tnnt
2345	KY21:KY21.Chr4.1012	0.89	1.06322882239096	0.78	2.08128764269186	0.974	0.419	5	TNNT2	Tnnt
2346	KY21:KY21.Chr4.1012	0.844	0.861367798410951	0.688	1.71332506195019	0.954	0.425	10	TNNT2	Tnnt
2347	KY21:KY21.Chr4.1012	0.725	0.505260412196223	0.45	1.05426954652237	0.826	0.433	17	TNNT2	Tnnt
2348	KY21:KY21.Chr4.1012	0.865	0.922142267726328	0.73	1.80479164742787	0.969	0.434	24	TNNT2	Tnnt
2349	KY21:KY21.Chr4.1012	0.901	1.53168623621742	0.802	2.83041561074833	0.95	0.435	25	TNNT2	Tnnt
2350	KY21:KY21.Chr4.1012	0.722	0.492322166718245	0.444	1.02647634732899	0.811	0.439	32	TNNT2	Tnnt
2351	KY21:KY21.Chr4.1012	0.755	0.538283130051612	0.51	1.11267141840649	0.89	0.44	34	TNNT2	Tnnt
2352	KY21:KY21.Chr4.1013	0.759	0.690205464620672	0.518	1.29908049532173	0.953	0.691	6	STT3A	
2353	KY21:KY21.Chr4.1013	0.783	0.768293645218566	0.566	1.43327779986194	0.93	0.693	9	STT3A	
2354	KY21:KY21.Chr4.1013	0.714	0.633880600447277	0.428	1.1972712862929	0.836	0.698	16	STT3A	
2355	KY21:KY21.Chr4.1013	0.799	0.840085002492519	0.598	1.55101182210038	0.935	0.696	18	STT3A	
2356	KY21:KY21.Chr4.1013	0.888	0.935753709913784	0.776	1.70708529965964	0.996	0.697	23	STT3A	
2357	KY21:KY21.Chr4.1015	0.811	0.602775160619718	0.622	1.43761162438449	0.964	0.524	23	SELENOS	
2358	KY21:KY21.Chr4.1016	0.809	1.05562857865965	0.618	3.17810522335517	0.69	0.1	21	SALL2	Ci-ZF150
2359	KY21:KY21.Chr4.1016	0.715	0.352877133374143	0.43	1.4203768535698	0.546	0.104	26	SALL2	Ci-ZF150
2360	KY21:KY21.Chr4.1016	0.74	0.821653478073796	0.48	2.61023678378397	0.568	0.107	34	SALL2	Ci-ZF150
2361	KY21:KY21.Chr4.1033	0.716	0.795616291444751	0.432	3.7813856801086	0.5	0.112	35	BCAT1	
2362	KY21:KY21.Chr4.1039	0.744	1.23111240360234	0.488	3.64027077880862	0.606	0.208	17	SEMA6A	
2363	KY21:KY21.Chr4.105	0.759	0.815029880870553	0.518	1.84878456476963	0.811	0.541	32	KIF1B	
2364	KY21:KY21.Chr4.1056	0.787	0.969940457570862	0.574	2.44716978271762	0.781	0.397	25	DMD	
2365	KY21:KY21.Chr4.1068	0.731	0.503867114720286	0.462	1.17096254533942	0.828	0.498	4	ZNHIT3	
2366	KY21:KY21.Chr4.1068	0.705	0.563945261736083	0.41	1.28788602887493	0.741	0.505	11	ZNHIT3	
2367	KY21:KY21.Chr4.1068	0.726	0.496903657560996	0.452	1.14661505365224	0.831	0.506	19	ZNHIT3	
2368	KY21:KY21.Chr4.1073	0.823	1.39775026898395	0.646	4.34988711558166	0.719	0.193	28	VIT	
2369	KY21:KY21.Chr4.11	0.702	0.373559474520962	0.404	0.651831897966195	0.916	0.843	4	CYC1	
2370	KY21:KY21.Chr4.111	0.779	0.724660163521673	0.558	1.70155834934983	0.869	0.44	1	ABCC5	
2371	KY21:KY21.Chr4.111	0.752	0.546560834975092	0.504	1.30033509594405	0.878	0.456	7	ABCC5	
2372	KY21:KY21.Chr4.111	0.753	0.401803814998378	0.506	0.984871687199659	0.911	0.464	23	ABCC5	
2373	KY21:KY21.Chr4.1123	0.711	0.513124967686552	0.422	1.96653439152683	0.584	0.2	5	ZNRF3	
2374	KY21:KY21.Chr4.1136	0.736	0.751119922167238	0.472	1.40752886874303	0.839	0.573	3	GBA2	
2375	KY21:KY21.Chr4.1136	0.965	1.77249827530048	0.93	3.13126916978738	0.991	0.568	5	GBA2	
2376	KY21:KY21.Chr4.1136	0.779	0.699045713341617	0.558	1.31013013697756	0.945	0.573	10	GBA2	
2377	KY21:KY21.Chr4.1136	0.765	0.733397545647988	0.53	1.36066817912806	0.872	0.583	32	GBA2	
